Time,Dynamic,LUT as Logic,Signals,LUT as Logic + Signals
124480000.0,19291.219,2881.565,4245.05,7126.615
124490000.0,23896.016,4944.95,6824.7,11769.65
124500000.0,20597.438,4872.37,6869.2,11741.57
124510000.0,7366.547,846.59,1203.25,2049.84
124520000.0,8306.672,785.69,899.2,1684.89
124530000.0,10531.234,695.18,906.3,1601.48
124540000.0,14246.859,2029.495,2456.6,4486.094999999999
124550000.0,17456.859,3174.595,4302.5,7477.094999999999
124560000.0,16682.719,2962.99,3951.9,6914.889999999999
124570000.0,17170.938,3039.415,4149.6,7189.015
124580000.0,14678.578,2133.395,2775.1,4908.495
124590000.0,19433.766,4097.835,5354.0,9451.835
124600000.0,14579.297,2143.15,2668.3,4811.450000000001
124610000.0,14924.594,3978.09,4778.0,8756.09
124620000.0,7230.203,1039.18,1081.25,2120.4300000000003
124630000.0,7407.562,498.25,476.05,974.3
124640000.0,10694.328,1587.29,2061.5,3648.79
124650000.0,15829.547,3717.14,5023.0,8740.14
124660000.0,11821.047,1962.935,2714.25,4677.1849999999995
124670000.0,15407.188,3432.4,4691.0,8123.4
124680000.0,14608.875,3092.705,4241.3,7334.005
124690000.0,13351.453,2678.885,3449.85,6128.735000000001
124700000.0,13797.125,2365.205,3253.6,5618.805
124710000.0,18095.078,3812.985,4814.65,8627.635
124720000.0,22437.281,5361.655,7281.05,12642.705
124730000.0,22352.922,5212.775,7305.7,12518.474999999999
124740000.0,18581.031,3710.115,5194.4,8904.515
124750000.0,19514.672,4187.625,5520.2,9707.825
124760000.0,21695.984,4849.23,7119.0,11968.23
124770000.0,16996.156,3168.025,4014.15,7182.175
124780000.0,12784.859,1887.665,2679.15,4566.8150000000005
124790000.0,13782.094,2769.27,3629.55,6398.82
124800000.0,13349.812,3422.28,4456.0,7878.280000000001
124810000.0,6605.656,695.615,865.2,1560.815
124820000.0,8793.156,480.465,550.65,1031.115
124830000.0,16843.297,3387.58,4381.2,7768.78
124840000.0,23482.453,4978.75,6709.6,11688.35
124850000.0,22551.734,4289.0,6110.5,10399.5
124860000.0,24749.797,5360.26,7217.05,12577.310000000001
124870000.0,21338.703,3717.565,5437.7,9155.265
124880000.0,19934.422,3185.235,4520.3,7705.535
124890000.0,21116.719,3639.88,5302.4,8942.279999999999
124900000.0,23468.297,4763.175,6585.65,11348.825
124910000.0,20615.516,4985.125,6787.9,11773.025
124920000.0,7300.0,835.68,1150.0,1985.6799999999998
124930000.0,8306.672,785.69,899.2,1684.89
124940000.0,10283.188,606.09,769.85,1375.94
124950000.0,17224.672,3252.085,4211.8,7463.885
124960000.0,18708.734,3789.755,4939.3,8729.055
124970000.0,17969.5,3556.125,4645.55,8201.675
124980000.0,19234.922,3971.04,5281.9,9252.939999999999
124990000.0,16473.875,2926.655,3777.15,6703.805
125000000.0,14877.531,2126.915,2768.65,4895.5650000000005
125010000.0,16271.297,2837.08,3666.35,6503.43
125020000.0,15158.0,4034.095,4955.4,8989.494999999999
125030000.0,6974.828,855.625,1048.55,1904.175
125040000.0,7071.391,317.29,323.1,640.3900000000001
125050000.0,12133.703,2223.465,2827.7,5051.165
125060000.0,15886.656,3748.895,5043.8,8792.695
125070000.0,11199.906,1747.53,2304.0,4051.5299999999997
125080000.0,12599.047,2248.625,3093.65,5342.275
125090000.0,14170.641,2934.475,3956.8,6891.275
125100000.0,11713.453,1949.41,2584.75,4534.16
125110000.0,21137.062,5459.62,7364.75,12824.369999999999
125120000.0,15840.609,2830.085,3488.85,6318.9349999999995
125130000.0,23000.516,5584.32,7603.45,13187.77
125140000.0,21974.891,5076.735,7070.9,12147.634999999998
125150000.0,17545.859,3379.92,4598.65,7978.57
125160000.0,16914.469,3099.225,3913.85,7013.075
125170000.0,20745.25,4549.045,6526.4,11075.445
125180000.0,15436.453,2420.415,3162.65,5583.0650000000005
125190000.0,20327.672,5105.985,7003.65,12109.634999999998
125200000.0,11367.094,1754.49,2229.35,3983.84
125210000.0,10286.25,2114.91,2699.8,4814.71
125220000.0,6567.703,688.745,834.15,1522.895
125230000.0,8978.344,556.26,660.05,1216.31
125240000.0,16989.656,3457.335,4462.4,7919.735
125250000.0,22976.984,4629.915,6568.7,11198.615
125260000.0,20344.188,3399.495,4858.9,8258.395
125270000.0,20414.062,3474.625,4780.4,8255.025
125280000.0,20344.812,3331.275,4827.9,8159.174999999999
125290000.0,21627.781,3970.065,5433.25,9403.315
125300000.0,20901.109,3615.115,5104.85,8719.965
125310000.0,20324.891,3501.48,4776.3,8277.78
125320000.0,19461.906,4367.125,6232.35,10599.475
125330000.0,7207.531,798.16,1095.05,1893.21
125340000.0,8306.672,785.69,899.2,1684.89
125350000.0,10430.516,657.26,843.55,1500.81
125360000.0,17661.969,3443.805,4457.4,7901.205
125370000.0,18490.016,3650.745,4859.6,8510.345000000001
125380000.0,16158.703,2795.65,3595.25,6390.9
125390000.0,15594.359,2429.53,3182.85,5612.38
125400000.0,15244.844,2434.46,3040.3,5474.76
125410000.0,16451.672,2828.11,3641.6,6469.71
125420000.0,16094.625,2805.67,3521.15,6326.82
125430000.0,11926.516,2641.75,3116.25,5758.0
125440000.0,7106.969,947.365,1071.2,2018.565
125450000.0,7451.438,500.55,519.85,1020.4000000000001
125460000.0,13086.688,2641.54,3305.05,5946.59
125470000.0,14767.969,3309.685,4357.6,7667.285
125480000.0,14844.625,3213.605,4340.4,7554.004999999999
125490000.0,16932.234,3991.73,5656.75,9648.48
125500000.0,12891.719,2401.57,3269.45,5671.02
125510000.0,16053.594,3699.075,5071.25,8770.325
125520000.0,16023.078,3346.545,4413.85,7760.395
125530000.0,18589.281,4006.105,5063.75,9069.855
125540000.0,22196.328,5225.105,7167.45,12392.555
125550000.0,20812.359,4605.31,6315.2,10920.51
125560000.0,21367.109,4878.435,6794.15,11672.585
125570000.0,21099.75,4755.695,6442.65,11198.345
125580000.0,19687.641,4014.375,5945.5,9959.875
125590000.0,19583.375,4163.29,5601.3,9764.59
125600000.0,15444.312,3012.55,4213.8,7226.35
125610000.0,14155.781,2938.015,3834.5,6772.514999999999
125620000.0,12805.359,3212.795,4121.0,7333.795
125630000.0,6555.484,678.65,832.0,1510.65
125640000.0,8793.156,480.465,550.65,1031.115
125650000.0,14620.094,2534.205,3113.75,5647.955
125660000.0,22353.484,4491.34,6068.0,10559.34
125670000.0,22360.031,4099.55,6078.05,10177.6
125680000.0,24097.0,4986.37,6892.95,11879.32
125690000.0,18972.375,2723.42,4070.05,6793.47
125700000.0,22231.516,4208.835,5827.5,10036.335
125710000.0,19298.078,2906.37,4203.85,7110.22
125720000.0,23658.688,4867.345,6697.5,11564.845000000001
125730000.0,19561.406,4473.07,6239.4,10712.47
125740000.0,6932.844,676.815,941.7,1618.515
125750000.0,8306.672,785.69,899.2,1684.89
125760000.0,10226.0,594.36,762.8,1357.1599999999999
125770000.0,15278.547,2485.2,3032.6,5517.799999999999
125780000.0,17291.031,3172.605,4138.7,7311.305
125790000.0,16996.844,3113.79,4115.25,7229.04
125800000.0,18516.969,3671.695,4863.3,8534.995
125810000.0,14256.766,1990.155,2496.5,4486.655
125820000.0,17232.781,3159.775,4091.05,7250.825000000001
125830000.0,14595.219,2157.515,2669.85,4827.365
125840000.0,14957.359,3910.125,4878.7,8788.825
125850000.0,6935.172,849.16,1015.35,1864.51
125860000.0,7224.656,372.94,416.2,789.14
125870000.0,14018.844,2996.065,3882.75,6878.8150000000005
125880000.0,14645.5,3266.205,4287.6,7553.805
125890000.0,12516.75,2235.94,3053.35,5289.29
125900000.0,14220.578,2895.89,4040.9,6936.79
125910000.0,9892.953,1242.79,1633.45,2876.24
125920000.0,16020.375,3741.935,5001.95,8743.885
125930000.0,14624.609,2743.6,3675.95,6419.549999999999
125940000.0,20160.281,4703.085,5931.0,10634.085
125950000.0,22710.734,5474.475,7481.35,12955.825
125960000.0,21220.781,4778.32,6605.65,11383.97
125970000.0,19199.734,4001.66,5503.5,9505.16
125980000.0,18911.375,3854.02,5151.2,9005.22
125990000.0,16829.75,2855.9,4264.2,7120.1
126000000.0,20187.391,4434.875,5848.75,10283.625
126010000.0,13598.594,2222.525,3171.2,5393.725
126020000.0,15185.125,3381.39,4420.45,7801.84
126030000.0,12322.516,2958.095,3892.9,6850.995
126040000.0,6698.922,738.785,915.3,1654.085
126050000.0,9281.281,674.055,845.15,1519.205
126060000.0,17581.484,3701.365,4810.1,8511.465
126070000.0,21866.891,4274.335,5809.65,10083.985
126080000.0,19199.672,2911.375,4167.8,7079.175
126090000.0,21483.188,3865.52,5395.5,9261.02
126100000.0,22311.344,4172.555,5955.4,10127.955
126110000.0,22417.516,4321.275,5874.05,10195.325
126120000.0,19782.25,3109.58,4496.05,7605.63
126130000.0,21920.75,3950.655,5805.45,9756.105
126140000.0,18044.672,3875.5,5320.35,9195.85
126150000.0,6989.469,722.705,952.45,1675.1550000000002
126160000.0,8306.672,785.69,899.2,1684.89
126170000.0,10405.016,631.055,844.25,1475.3049999999998
126180000.0,18550.016,3803.08,4986.2,8789.279999999999
126190000.0,17737.5,3328.585,4429.2,7757.785
126200000.0,14664.172,2192.98,2703.4,4896.38
126210000.0,15965.422,2540.95,3442.5,5983.45
126220000.0,17599.875,3414.885,4414.9,7829.785
126230000.0,17774.125,3398.68,4393.45,7792.129999999999
126240000.0,14974.406,2334.375,2872.15,5206.525
126250000.0,13079.094,3091.415,3819.15,6910.5650000000005
126260000.0,7751.188,1279.455,1320.35,2599.805
126270000.0,7549.922,550.415,563.95,1114.365
126280000.0,14378.359,3137.275,4101.05,7238.325000000001
126290000.0,14271.906,3083.86,4094.1,7177.96
126300000.0,13683.266,2720.07,3706.35,6426.42
126310000.0,14770.156,3103.135,4385.5,7488.635
126320000.0,13644.625,2693.715,3664.8,6358.515
126330000.0,12949.281,2422.69,3245.6,5668.29
126340000.0,18993.781,4574.38,6100.1,10674.48
126350000.0,18174.562,3792.805,4848.7,8641.505
126360000.0,22672.672,5441.8,7478.5,12920.3
126370000.0,20003.391,4313.58,6010.0,10323.58
126380000.0,20611.656,4602.92,6316.6,10919.52
126390000.0,18832.609,3817.78,5129.9,8947.68
126400000.0,20322.297,4306.415,6308.6,10615.015
126410000.0,17138.609,3195.405,4092.2,7287.605
126420000.0,18237.062,4247.2,5771.9,10019.099999999999
126430000.0,12923.547,2391.115,3149.15,5540.264999999999
126440000.0,15266.172,4194.86,5599.75,9794.61
126450000.0,6654.422,706.1,903.5,1609.6
126460000.0,8793.156,480.465,550.65,1031.115
126470000.0,14912.844,2579.88,3278.7,5858.58
126480000.0,20782.031,3799.88,5216.2,9016.08
126490000.0,19834.578,3113.515,4598.35,7711.865
126500000.0,22231.641,4378.495,5759.7,10138.195
126510000.0,21248.531,3755.56,5364.75,9120.31
126520000.0,22399.688,4223.625,5956.15,10179.775
126530000.0,20883.75,3531.145,5171.45,8702.595
126540000.0,22651.672,4402.205,6084.85,10487.055
126550000.0,15529.688,2702.75,3975.75,6678.5
126560000.0,7166.938,776.0,1076.6,1852.6
126570000.0,8306.672,785.69,899.2,1684.89
126580000.0,10524.078,704.46,889.9,1594.3600000000001
126590000.0,15287.016,2427.16,3099.1,5526.26
126600000.0,15814.766,2512.295,3322.75,5835.045
126610000.0,15553.625,2473.19,3312.6,5785.79
126620000.0,17471.984,3243.72,4246.3,7490.02
126630000.0,16940.5,3111.125,4059.3,7170.425
126640000.0,17391.875,3219.475,4190.45,7409.924999999999
126650000.0,15325.547,2505.105,3052.6,5557.705
126660000.0,13881.922,3473.76,4239.6,7713.360000000001
126670000.0,7023.641,866.11,1086.85,1952.96
126680000.0,7107.0,334.225,341.8,676.0250000000001
126690000.0,13933.641,2920.25,3873.35,6793.6
126700000.0,14279.203,3100.35,4084.9,7185.25
126710000.0,12181.391,2086.905,2864.75,4951.655000000001
126720000.0,14367.656,2974.21,4109.65,7083.86
126730000.0,14936.734,3232.16,4420.7,7652.86
126740000.0,15846.562,3662.065,4899.0,8561.065
126750000.0,17474.312,3848.535,5306.2,9154.735
126760000.0,18059.766,3763.465,4763.1,8526.565
126770000.0,23834.766,5989.655,8037.15,14026.805
126780000.0,20453.5,4456.88,6128.35,10585.23
126790000.0,18648.547,3740.1,5213.9,8954.0
126800000.0,18221.203,3592.475,4821.95,8414.425
126810000.0,21634.891,4862.345,7056.8,11919.145
126820000.0,19500.031,4205.15,5476.05,9681.2
126830000.0,16456.016,3428.08,4809.95,8238.029999999999
126840000.0,12751.328,2328.29,3039.75,5368.04
126850000.0,10785.406,2349.925,2963.95,5313.875
126860000.0,6566.625,685.505,836.3,1521.8049999999998
126870000.0,9046.391,585.3,699.05,1284.35
126880000.0,15620.078,2907.405,3665.2,6572.605
126890000.0,20725.484,3778.42,5190.05,8968.470000000001
126900000.0,22251.5,4177.935,5893.4,10071.335
126910000.0,23132.625,4579.03,6329.2,10908.23
126920000.0,19876.562,3126.105,4592.75,7718.855
126930000.0,22889.25,4453.81,6215.55,10669.36
126940000.0,21888.297,4009.725,5699.65,9709.375
126950000.0,24636.094,5199.83,7314.55,12514.380000000001
126960000.0,17995.359,3858.02,5290.3,9148.32
126970000.0,6985.469,707.435,963.7,1671.135
126980000.0,8306.672,785.69,899.2,1684.89
126990000.0,10364.938,635.495,799.7,1435.1950000000002
127000000.0,16144.953,2827.59,3556.6,6384.1900000000005
127010000.0,16424.938,2782.7,3662.5,6445.2
127020000.0,17408.078,3344.365,4295.85,7640.215
127030000.0,16878.938,2954.48,3942.5,6896.98
127040000.0,15473.172,2483.89,3219.2,5703.09
127050000.0,17930.5,3438.875,4509.65,7948.525
127060000.0,17060.406,3242.08,4050.5,7292.58
127070000.0,15999.797,4325.52,5505.75,9831.27
127080000.0,7136.094,969.54,1095.25,2064.79
127090000.0,7369.516,448.555,454.65,903.2049999999999
127100000.0,15608.672,3637.95,4790.2,8428.15
127110000.0,12961.109,2559.235,3354.4,5913.635
127120000.0,15470.609,3438.335,4703.4,8141.735
127130000.0,13319.0,2519.735,3477.25,5996.985000000001
127140000.0,15455.0,3416.43,4716.45,8132.879999999999
127150000.0,13769.938,2815.86,3695.35,6511.21
127160000.0,19436.938,4715.115,6359.2,11074.314999999999
127170000.0,21298.875,5239.675,6573.35,11813.025000000001
127180000.0,23058.562,5594.005,7606.65,13200.654999999999
127190000.0,19323.688,3914.395,5481.75,9396.145
127200000.0,21845.281,5118.605,7012.05,12130.654999999999
127210000.0,17370.578,3240.145,4186.15,7426.295
127220000.0,22188.062,5072.775,7377.15,12449.925
127230000.0,17716.172,3432.785,4426.5,7859.285
127240000.0,18790.594,4435.405,6101.5,10536.904999999999
127250000.0,16621.094,3997.215,5200.1,9197.315
127260000.0,18613.812,4446.24,5858.15,10304.39
127270000.0,16016.0,3177.23,4045.7,7222.93
127280000.0,19291.344,4512.195,6379.7,10891.895
127290000.0,16821.922,3841.32,5104.8,8946.12
127300000.0,17841.422,3947.655,5261.55,9209.205
127310000.0,17968.188,3871.105,5176.55,9047.655
127320000.0,17482.703,3804.535,5277.05,9081.585
127330000.0,15628.0,3314.405,4437.8,7752.205
127340000.0,16888.312,3538.885,4714.95,8253.835
127350000.0,17458.047,3559.2,4858.4,8417.599999999999
127360000.0,19377.594,4706.21,6313.25,11019.46
127370000.0,18157.578,4390.625,5891.2,10281.825
127380000.0,19214.031,4527.375,6054.4,10581.775
127390000.0,16555.938,3053.495,4483.75,7537.245
127400000.0,17556.734,3884.78,5261.2,9145.98
127410000.0,15441.062,3284.75,4276.05,7560.8
127420000.0,16932.297,3638.77,4688.05,8326.82
127430000.0,18765.719,4864.695,6189.05,11053.744999999999
127440000.0,10197.875,1963.33,2132.95,4096.28
127450000.0,13877.938,2831.8,3612.2,6444.0
127460000.0,11073.547,1613.86,1843.25,3457.1099999999997
127470000.0,11247.469,1682.355,1950.95,3633.3050000000003
127480000.0,12032.375,1986.32,2411.5,4397.82
127490000.0,11716.469,1977.49,2124.8,4102.29
127500000.0,13774.703,2745.855,3354.7,6100.555
127510000.0,11400.234,1802.015,1979.5,3781.5150000000003
127520000.0,12782.078,2295.4,2829.9,5125.3
127530000.0,14923.922,3507.085,3753.3,7260.385
127540000.0,11065.984,1573.44,1880.55,3453.99
127550000.0,12741.5,2346.025,2756.35,5102.375
127560000.0,10265.766,1238.675,1431.45,2670.125
127570000.0,14872.453,3369.91,3826.15,7196.0599999999995
127580000.0,10995.547,1564.085,1817.25,3381.335
127590000.0,13440.594,2730.18,3053.6,5783.78
127600000.0,12481.906,2238.84,2636.65,4875.49
127610000.0,10543.812,2033.97,3074.9,5108.87
127620000.0,5175.219,87.33,45.3,132.63
127630000.0,7129.328,129.955,434.5,564.455
127640000.0,8778.828,1484.385,1949.5,3433.885
127650000.0,6887.422,350.08,465.45,815.53
127660000.0,8837.375,987.4,1294.4,2281.8
127670000.0,8235.578,667.18,1030.75,1697.9299999999998
127680000.0,8740.359,831.605,1403.7,2235.3050000000003
127690000.0,8755.25,872.125,1325.3,2197.425
127700000.0,8296.5,775.845,999.3,1775.145
127710000.0,9692.625,1328.53,1813.0,3141.5299999999997
127720000.0,10113.234,1479.665,2023.65,3503.315
127730000.0,9247.406,1055.275,1629.8,2685.075
127740000.0,9090.734,1117.17,1447.0,2564.17
127750000.0,8113.125,687.15,954.05,1641.1999999999998
127760000.0,9547.734,1170.18,1819.05,2989.23
127770000.0,7721.828,514.24,740.55,1254.79
127780000.0,9740.328,1341.25,1843.5,3184.75
127790000.0,8354.469,748.11,1066.2,1814.31
127800000.0,12144.453,2380.23,3175.25,5555.48
127810000.0,7740.953,1045.9,1388.65,2434.55
127820000.0,6495.219,728.38,603.5,1331.88
127830000.0,5918.469,186.02,461.3,647.32
127840000.0,5955.5,292.555,411.85,704.405
127850000.0,5678.703,131.98,291.9,423.88
127860000.0,6201.844,318.56,617.2,935.76
127870000.0,5757.531,141.245,344.2,485.445
127880000.0,5935.219,294.995,391.4,686.395
127890000.0,5683.953,137.23,291.9,429.13
127900000.0,6665.594,555.095,842.15,1397.245
127910000.0,5814.984,149.72,390.95,540.67
127920000.0,5924.75,284.495,391.4,675.895
127930000.0,5678.703,131.98,291.9,423.88
127940000.0,6201.844,318.56,617.2,935.76
127950000.0,5757.531,141.245,344.2,485.445
127960000.0,5945.688,305.495,391.4,696.895
127970000.0,5689.219,142.48,291.9,434.38
127980000.0,7766.969,1172.25,1340.45,2512.7
127990000.0,5544.938,211.18,267.35,478.53000000000003
128000000.0,5609.172,227.82,287.35,515.1700000000001
128010000.0,6552.797,616.76,757.75,1374.51
128020000.0,7338.578,543.62,630.35,1173.97
128030000.0,7491.906,466.205,544.15,1010.355
128040000.0,7606.484,442.755,636.0,1078.755
128050000.0,8099.0,619.97,900.95,1520.92
128060000.0,8143.703,612.385,944.85,1557.2350000000001
128070000.0,8567.938,774.72,1176.15,1950.8700000000001
128080000.0,7611.766,448.005,636.0,1084.005
128090000.0,8235.766,659.855,995.55,1655.405
128100000.0,8666.047,734.865,1311.0,2045.865
128110000.0,8607.203,788.4,1199.5,1987.9
128120000.0,7606.484,442.755,636.0,1078.755
128130000.0,8109.562,630.47,900.95,1531.42
128140000.0,8143.703,612.385,944.85,1557.2350000000001
128150000.0,8567.938,774.72,1176.15,1950.8700000000001
128160000.0,7616.984,453.255,636.0,1089.255
128170000.0,8494.203,805.04,1152.25,1957.29
128180000.0,6421.016,433.14,708.65,1141.79
128190000.0,6284.781,413.175,540.2,953.375
128200000.0,5848.766,271.08,476.9,747.98
128210000.0,5376.469,164.07,142.85,306.91999999999996
128220000.0,5730.047,345.02,299.55,644.5699999999999
128230000.0,5626.594,289.155,249.75,538.905
128240000.0,5298.188,98.84,109.4,208.24
128250000.0,5733.422,312.005,297.2,609.2049999999999
128260000.0,6841.344,747.49,756.75,1504.24
128270000.0,6394.375,561.58,739.75,1301.33
128280000.0,5376.469,164.07,142.85,306.91999999999996
128290000.0,5719.406,350.27,299.55,649.8199999999999
128300000.0,5650.625,300.43,246.6,547.03
128310000.0,5200.391,55.055,75.8,130.855
128320000.0,5623.391,276.63,242.9,519.53
128330000.0,8052.969,1154.895,1556.85,2711.745
128340000.0,6477.438,545.67,775.0,1320.67
128350000.0,5392.375,164.07,142.85,306.91999999999996
128360000.0,5767.391,375.225,320.3,695.5250000000001
128370000.0,7982.953,680.125,724.15,1404.275
128380000.0,11421.578,949.415,1647.15,2596.565
128390000.0,13641.75,1534.165,2653.1,4187.264999999999
128400000.0,14449.344,2580.01,4069.6,6649.610000000001
128410000.0,10538.141,1770.21,2593.35,4363.5599999999995
128420000.0,10063.906,1262.38,1635.65,2898.03
128430000.0,10988.219,1256.735,1817.35,3074.085
128440000.0,11078.109,1489.22,2231.35,3720.5699999999997
128450000.0,8304.969,511.67,787.45,1299.1200000000001
128460000.0,12738.75,2129.125,3161.45,5290.575
128470000.0,12743.281,2159.385,3145.3,5304.685
128480000.0,10303.781,1731.78,2556.95,4288.73
128490000.0,8996.266,776.38,1139.6,1915.98
128500000.0,11126.5,1317.865,1890.0,3207.865
128510000.0,10911.328,1378.9,2177.15,3556.05
128520000.0,8399.078,535.475,846.35,1381.825
128530000.0,12540.594,2092.065,2979.95,5072.014999999999
128540000.0,12947.125,2265.935,3208.65,5474.585
128550000.0,9682.938,1384.055,2310.15,3694.205
128560000.0,8931.016,759.445,1122.8,1882.245
128570000.0,11464.141,1419.55,2130.45,3550.0
128580000.0,11006.781,1430.365,2218.85,3649.215
128590000.0,8415.656,551.995,860.05,1412.045
128600000.0,12774.094,2118.655,3198.1,5316.755
128610000.0,12306.047,2011.51,2848.85,4860.36
128620000.0,10816.281,1933.225,2840.55,4773.775
128630000.0,8902.781,779.92,1110.5,1890.42
128640000.0,11683.094,1514.765,2247.4,3762.165
128650000.0,11485.891,1641.805,2466.15,4107.955
128660000.0,10059.875,590.315,934.8,1525.115
128670000.0,14525.547,1810.93,3123.5,4934.43
128680000.0,13878.391,2281.01,3813.5,6094.51
128690000.0,10181.859,1646.5,2395.75,4042.25
128700000.0,9883.703,1191.12,1563.4,2754.52
128710000.0,11344.719,1348.47,2070.85,3419.3199999999997
128720000.0,10622.641,1281.955,1983.15,3265.105
128730000.0,8094.922,432.935,653.9,1086.835
128740000.0,12722.953,2073.05,3201.75,5274.8
128750000.0,12867.547,2230.585,3196.1,5426.6849999999995
128760000.0,10167.0,1763.69,2408.5,4172.1900000000005
128770000.0,9053.797,783.33,1157.3,1940.63
128780000.0,11618.312,1447.175,2254.75,3701.925
128790000.0,9942.219,1035.705,1551.2,2586.9049999999997
128800000.0,8113.906,430.21,682.35,1112.56
128810000.0,11526.031,1705.825,2494.95,4200.775
128820000.0,13833.328,2562.005,3801.05,6363.055
128830000.0,9141.672,1232.315,1972.75,3205.065
128840000.0,8883.797,724.885,1096.3,1821.185
128850000.0,11372.828,1361.665,2099.25,3460.915
128860000.0,10709.656,1291.175,2060.9,3352.075
128870000.0,8146.359,446.73,696.05,1142.78
128880000.0,12788.094,2102.21,3246.7,5348.91
128890000.0,13033.016,2283.655,3299.35,5583.005
128900000.0,10473.734,1833.19,2602.45,4435.639999999999
128910000.0,9058.906,800.565,1146.95,1947.515
128920000.0,11891.797,1553.99,2410.2,3964.1899999999996
128930000.0,11112.984,1489.18,2261.75,3750.9300000000003
128940000.0,9790.609,485.05,770.8,1255.85
128950000.0,13871.656,1578.75,2757.85,4336.6
128960000.0,13799.266,2240.38,3761.3,6001.68
128970000.0,10169.188,1605.35,2396.35,4001.7
128980000.0,9738.938,1144.95,1512.75,2657.7
128990000.0,11099.531,1260.2,1918.45,3178.65
129000000.0,10744.312,1330.615,2056.15,3386.7650000000003
129010000.0,8211.031,474.17,731.05,1205.22
129020000.0,12591.844,2065.575,3082.75,5148.325
129030000.0,13027.828,2300.31,3284.25,5584.5599999999995
129040000.0,10762.828,1877.98,2813.45,4691.43
129050000.0,9001.484,786.845,1147.0,1933.845
129060000.0,11156.703,1310.28,1934.5,3244.7799999999997
129070000.0,10742.109,1275.97,2094.95,3370.92
129080000.0,8350.859,525.285,806.05,1331.335
129090000.0,12777.047,2182.44,3132.95,5315.389999999999
129100000.0,13001.875,2324.575,3215.9,5540.475
129110000.0,9469.672,1325.005,2165.6,3490.605
129120000.0,9022.422,776.14,1151.1,1927.2399999999998
129130000.0,11472.75,1407.775,2150.85,3558.625
129140000.0,10106.078,1090.93,1657.6,2748.5299999999997
129150000.0,8337.625,514.495,803.65,1318.145
129160000.0,12040.422,1924.99,2718.65,4643.64
129170000.0,13469.906,2456.285,3552.2,6008.485
129180000.0,11418.594,2081.53,3201.1,5282.63
129190000.0,9062.609,833.495,1149.6,1983.0949999999998
129200000.0,11605.734,1460.225,2226.85,3687.075
129210000.0,10739.047,1366.35,1978.85,3345.2
129220000.0,9966.031,552.815,878.4,1431.2150000000001
129230000.0,14031.875,1640.135,2865.7,4505.835
129240000.0,13890.281,2347.8,3725.85,6073.65
129250000.0,10794.844,1832.965,2785.2,4618.165
129260000.0,9780.312,1135.365,1513.0,2648.365
129270000.0,12229.453,1650.47,2646.7,4297.17
129280000.0,9722.0,960.18,1409.05,2369.23
129290000.0,8090.125,445.75,636.4,1082.15
129300000.0,12215.219,1902.86,2869.1,4771.96
129310000.0,12786.484,2191.295,3156.75,5348.045
129320000.0,11169.031,2058.74,3089.35,5148.09
129330000.0,8891.094,751.945,1082.7,1834.645
129340000.0,11524.609,1376.2,2227.4,3603.6000000000004
129350000.0,10214.25,1064.86,1798.9,2863.76
129360000.0,8014.781,389.065,626.8,1015.865
129370000.0,11464.016,1631.185,2434.1,4065.285
129380000.0,12803.094,2222.195,3117.5,5339.695
129390000.0,9691.812,1423.43,2294.75,3718.1800000000003
129400000.0,8864.75,749.0,1104.35,1853.35
129410000.0,11596.844,1441.23,2230.05,3671.28
129420000.0,10451.25,1200.275,1898.25,3098.525
129430000.0,8047.297,405.585,640.5,1046.085
129440000.0,12043.812,1833.175,2767.45,4600.625
129450000.0,12885.109,2220.9,3189.55,5410.450000000001
129460000.0,11165.812,2033.55,3079.35,5112.9
129470000.0,9051.969,816.59,1155.55,1972.1399999999999
129480000.0,11549.547,1416.79,2216.2,3632.99
129490000.0,10153.422,1141.785,1654.4,2796.1850000000004
129500000.0,9691.547,443.905,715.25,1159.155
129510000.0,13477.078,1455.835,2504.45,3960.285
129520000.0,13230.062,2077.685,3374.45,5452.135
129530000.0,10226.234,1603.005,2448.95,4051.955
129540000.0,9769.75,1124.14,1499.0,2623.1400000000003
129550000.0,11263.359,1328.845,2013.45,3342.295
129560000.0,9782.828,964.375,1465.75,2430.125
129570000.0,8112.0,433.025,675.5,1108.525
129580000.0,12236.719,1897.98,2902.3,4800.280000000001
129590000.0,12446.188,2039.185,2968.65,5007.835
129600000.0,11105.109,1999.355,3074.95,5074.305
129610000.0,8908.438,776.885,1109.45,1886.335
129620000.0,11212.938,1311.34,1991.8,3303.14
129630000.0,10325.891,1120.505,1854.9,2975.405
129640000.0,8206.062,456.83,734.4,1191.23
129650000.0,11580.844,1702.97,2488.15,4191.12
129660000.0,13311.703,2353.755,3508.2,5861.955
129670000.0,10176.797,1525.745,2644.3,4170.045
129680000.0,9142.438,834.955,1206.7,2041.6550000000002
129690000.0,11440.0,1373.285,2143.45,3516.7349999999997
129700000.0,10090.75,1037.045,1700.95,2737.995
129710000.0,8222.656,473.35,748.1,1221.45
129720000.0,12161.438,1904.0,2800.6,4704.6
129730000.0,12293.984,1952.91,2884.6,4837.51
129740000.0,10816.734,1916.22,2851.25,4767.47
129750000.0,8950.281,816.335,1124.9,1941.2350000000001
129760000.0,12074.688,1599.65,2551.75,4151.4
129770000.0,10258.328,1183.17,1702.0,2885.17
129780000.0,9866.906,511.67,822.85,1334.52
129790000.0,13411.594,1475.53,2491.0,3966.5299999999997
