Time,count = reset,count = 0,count = 1,count = 2,count = 3,count = 4,count = 5,count = 6,count = 7,count = 8,count = 9,count = 10,count = 11,count = 12,count = 13,count = 14,count = 15,count = 16,count = 17,count = 18,count = 19,count = 20,count = 21,count = 22,count = 23,count = 24,count = 25,count = 26,count = 27,count = 28,count = 29,count = 30
102200000.0,,,,,,,,,,,,,,21912.391,,,,,,,,,,,,,,,,,,
102210000.0,,,,,,,,,,,,,,22020.781000000003,,,,,,,,,,,,,,,,,,
102220000.0,,,,,,,,,,,,,,23248.016,,,,,,,,,,,,,,,,,,
102230000.0,,,,,,,,,,,,,,16130.156,,,,,,,,,,,,,,,,,,
102240000.0,,,,,,,,,,,,,,7262.125,,,,,,,,,,,,,,,,,,
102250000.0,,,,,,,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,
102260000.0,,,,,,,,,,,,,,10383.234,,,,,,,,,,,,,,,,,,
102270000.0,,,,,,,,,,,,,,15019.891000000001,,,,,,,,,,,,,,,,,,
102280000.0,,,,,,,,,,,,,,17577.375,,,,,,,,,,,,,,,,,,
102290000.0,,,,,,,,,,,,,,15789.608999999999,,,,,,,,,,,,,,,,,,
102300000.0,,,,,,,,,,,,,,16743.375,,,,,,,,,,,,,,,,,,
102310000.0,,,,,,,,,,,,,,15749.312,,,,,,,,,,,,,,,,,,
102320000.0,,,,,,,,,,,,,,16851.781000000003,,,,,,,,,,,,,,,,,,
102330000.0,,,,,,,,,,,,,,17307.156000000003,,,,,,,,,,,,,,,,,,
102340000.0,,,,,,,,,,,,,,13662.75,,,,,,,,,,,,,,,,,,
102350000.0,,,,,,,,,,,,,,7614.594,,,,,,,,,,,,,,,,,,
102360000.0,,,,,,,,,,,,,,7549.922,,,,,,,,,,,,,,,,,,
102370000.0,,,,,,,,,,,,,,12389.812,,,,,,,,,,,,,,,,,,
102380000.0,,,,,,,,,,,,,,15380.031,,,,,,,,,,,,,,,,,,
102390000.0,,,,,,,,,,,,,,11202.969,,,,,,,,,,,,,,,,,,
102400000.0,,,,,,,,,,,,,,14843.125,,,,,,,,,,,,,,,,,,
102410000.0,,,,,,,,,,,,,,14277.171999999999,,,,,,,,,,,,,,,,,,
102420000.0,,,,,,,,,,,,,,11907.719,,,,,,,,,,,,,,,,,,
102430000.0,,,,,,,,,,,,,,15745.796999999999,,,,,,,,,,,,,,,,,,
102440000.0,,,,,,,,,,,,,,17981.781000000003,,,,,,,,,,,,,,,,,,
102450000.0,,,,,,,,,,,,,,23438.781000000003,,,,,,,,,,,,,,,,,,
102460000.0,,,,,,,,,,,,,,21292.452999999998,,,,,,,,,,,,,,,,,,
102470000.0,,,,,,,,,,,,,,17846.311999999998,,,,,,,,,,,,,,,,,,
102480000.0,,,,,,,,,,,,,,18583.828,,,,,,,,,,,,,,,,,,
102490000.0,,,,,,,,,,,,,,20876.953,,,,,,,,,,,,,,,,,,
102500000.0,,,,,,,,,,,,,,16008.562,,,,,,,,,,,,,,,,,,
102510000.0,,,,,,,,,,,,,,14803.906,,,,,,,,,,,,,,,,,,
102520000.0,,,,,,,,,,,,,,13766.75,,,,,,,,,,,,,,,,,,
102530000.0,,,,,,,,,,,,,,11494.828000000001,,,,,,,,,,,,,,,,,,
102540000.0,,,,,,,,,,,,,,6711.984,,,,,,,,,,,,,,,,,,
102550000.0,,,,,,,,,,,,,,8793.155999999999,,,,,,,,,,,,,,,,,,
102560000.0,,,,,,,,,,,,,,14855.5,,,,,,,,,,,,,,,,,,
102570000.0,,,,,,,,,,,,,,23207.827999999998,,,,,,,,,,,,,,,,,,
102580000.0,,,,,,,,,,,,,,20108.25,,,,,,,,,,,,,,,,,,
102590000.0,,,,,,,,,,,,,,21839.109,,,,,,,,,,,,,,,,,,
102600000.0,,,,,,,,,,,,,,22248.141,,,,,,,,,,,,,,,,,,
102610000.0,,,,,,,,,,,,,,21503.718999999997,,,,,,,,,,,,,,,,,,
102620000.0,,,,,,,,,,,,,,20580.109,,,,,,,,,,,,,,,,,,
102630000.0,,,,,,,,,,,,,,22801.188,,,,,,,,,,,,,,,,,,
102640000.0,,,,,,,,,,,,,,20015.703,,,,,,,,,,,,,,,,,,
102650000.0,,,,,,,,,,,,,,7070.047,,,,,,,,,,,,,,,,,,
102660000.0,,,,,,,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,
102670000.0,,,,,,,,,,,,,,10360.344000000001,,,,,,,,,,,,,,,,,,
102680000.0,,,,,,,,,,,,,,15341.016000000001,,,,,,,,,,,,,,,,,,
102690000.0,,,,,,,,,,,,,,18081.922,,,,,,,,,,,,,,,,,,
102700000.0,,,,,,,,,,,,,,15574.312,,,,,,,,,,,,,,,,,,
102710000.0,,,,,,,,,,,,,,17011.156000000003,,,,,,,,,,,,,,,,,,
102720000.0,,,,,,,,,,,,,,18260.468999999997,,,,,,,,,,,,,,,,,,
102730000.0,,,,,,,,,,,,,,16456.953,,,,,,,,,,,,,,,,,,
102740000.0,,,,,,,,,,,,,,15224.438,,,,,,,,,,,,,,,,,,
102750000.0,,,,,,,,,,,,,,13682.375,,,,,,,,,,,,,,,,,,
102760000.0,,,,,,,,,,,,,,7081.141,,,,,,,,,,,,,,,,,,
102770000.0,,,,,,,,,,,,,,7107.0,,,,,,,,,,,,,,,,,,
102780000.0,,,,,,,,,,,,,,14085.969,,,,,,,,,,,,,,,,,,
102790000.0,,,,,,,,,,,,,,11936.562,,,,,,,,,,,,,,,,,,
102800000.0,,,,,,,,,,,,,,17104.078,,,,,,,,,,,,,,,,,,
102810000.0,,,,,,,,,,,,,,10188.438,,,,,,,,,,,,,,,,,,
102820000.0,,,,,,,,,,,,,,14840.125,,,,,,,,,,,,,,,,,,
102830000.0,,,,,,,,,,,,,,14176.0,,,,,,,,,,,,,,,,,,
102840000.0,,,,,,,,,,,,,,15753.046999999999,,,,,,,,,,,,,,,,,,
102850000.0,,,,,,,,,,,,,,21629.593999999997,,,,,,,,,,,,,,,,,,
102860000.0,,,,,,,,,,,,,,18898.468999999997,,,,,,,,,,,,,,,,,,
102870000.0,,,,,,,,,,,,,,18185.031000000003,,,,,,,,,,,,,,,,,,
102880000.0,,,,,,,,,,,,,,23591.609,,,,,,,,,,,,,,,,,,
102890000.0,,,,,,,,,,,,,,14844.469,,,,,,,,,,,,,,,,,,
102900000.0,,,,,,,,,,,,,,21628.343999999997,,,,,,,,,,,,,,,,,,
102910000.0,,,,,,,,,,,,,,18057.891,,,,,,,,,,,,,,,,,,
102920000.0,,,,,,,,,,,,,,14857.733999999999,,,,,,,,,,,,,,,,,,
102930000.0,,,,,,,,,,,,,,16678.218999999997,,,,,,,,,,,,,,,,,,
102940000.0,,,,,,,,,,,,,,11997.906,,,,,,,,,,,,,,,,,,
102950000.0,,,,,,,,,,,,,,6507.891,,,,,,,,,,,,,,,,,,
102960000.0,,,,,,,,,,,,,,9046.391,,,,,,,,,,,,,,,,,,
102970000.0,,,,,,,,,,,,,,15715.453000000001,,,,,,,,,,,,,,,,,,
102980000.0,,,,,,,,,,,,,,19551.359,,,,,,,,,,,,,,,,,,
102990000.0,,,,,,,,,,,,,,21428.781000000003,,,,,,,,,,,,,,,,,,
103000000.0,,,,,,,,,,,,,,23914.812,,,,,,,,,,,,,,,,,,
103010000.0,,,,,,,,,,,,,,20648.468999999997,,,,,,,,,,,,,,,,,,
103020000.0,,,,,,,,,,,,,,20256.468999999997,,,,,,,,,,,,,,,,,,
103030000.0,,,,,,,,,,,,,,22644.531000000003,,,,,,,,,,,,,,,,,,
103040000.0,,,,,,,,,,,,,,21756.077999999998,,,,,,,,,,,,,,,,,,
103050000.0,,,,,,,,,,,,,,19197.578,,,,,,,,,,,,,,,,,,
103060000.0,,,,,,,,,,,,,,7158.828,,,,,,,,,,,,,,,,,,
103070000.0,,,,,,,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,
103080000.0,,,,,,,,,,,,,,10344.703000000001,,,,,,,,,,,,,,,,,,
103090000.0,,,,,,,,,,,,,,16408.75,,,,,,,,,,,,,,,,,,
103100000.0,,,,,,,,,,,,,,15515.969,,,,,,,,,,,,,,,,,,
103110000.0,,,,,,,,,,,,,,16569.811999999998,,,,,,,,,,,,,,,,,,
103120000.0,,,,,,,,,,,,,,17932.906000000003,,,,,,,,,,,,,,,,,,
103130000.0,,,,,,,,,,,,,,16231.266000000001,,,,,,,,,,,,,,,,,,
103140000.0,,,,,,,,,,,,,,15313.078000000001,,,,,,,,,,,,,,,,,,
103150000.0,,,,,,,,,,,,,,17855.468999999997,,,,,,,,,,,,,,,,,,
103160000.0,,,,,,,,,,,,,,12796.188,,,,,,,,,,,,,,,,,,
103170000.0,,,,,,,,,,,,,,7077.312,,,,,,,,,,,,,,,,,,
103180000.0,,,,,,,,,,,,,,7369.516,,,,,,,,,,,,,,,,,,
103190000.0,,,,,,,,,,,,,,14853.25,,,,,,,,,,,,,,,,,,
103200000.0,,,,,,,,,,,,,,16227.156,,,,,,,,,,,,,,,,,,
103210000.0,,,,,,,,,,,,,,13508.844,,,,,,,,,,,,,,,,,,
103220000.0,,,,,,,,,,,,,,14218.812,,,,,,,,,,,,,,,,,,
103230000.0,,,,,,,,,,,,,,15728.641000000001,,,,,,,,,,,,,,,,,,
103240000.0,,,,,,,,,,,,,,13405.375,,,,,,,,,,,,,,,,,,
103250000.0,,,,,,,,,,,,,,16478.859,,,,,,,,,,,,,,,,,,
103260000.0,,,,,,,,,,,,,,20374.859,,,,,,,,,,,,,,,,,,
103270000.0,,,,,,,,,,,,,,23300.938,,,,,,,,,,,,,,,,,,
103280000.0,,,,,,,,,,,,,,22432.75,,,,,,,,,,,,,,,,,,
103290000.0,,,,,,,,,,,,,,19610.811999999998,,,,,,,,,,,,,,,,,,
103300000.0,,,,,,,,,,,,,,17973.078,,,,,,,,,,,,,,,,,,
103310000.0,,,,,,,,,,,,,,22349.593999999997,,,,,,,,,,,,,,,,,,
103320000.0,,,,,,,,,,,,,,17163.141,,,,,,,,,,,,,,,,,,
103330000.0,,,,,,,,,,,,,,15144.358999999999,,,,,,,,,,,,,,,,,,
103340000.0,,,,,,,,,,,,,,15151.891000000001,,,,,,,,,,,,,,,,,,
103350000.0,,,,,,,,,,,,,,14160.0,,,,,,,,,,,,,,,,,,
103360000.0,,,,,,,,,,,,,,17332.5,,,,,,,,,,,,,,,,,,
103370000.0,,,,,,,,,,,,,,18905.828,,,,,,,,,,,,,,,,,,
103380000.0,,,,,,,,,,,,,,16229.844,,,,,,,,,,,,,,,,,,
103390000.0,,,,,,,,,,,,,,17359.297,,,,,,,,,,,,,,,,,,
103400000.0,,,,,,,,,,,,,,16786.828,,,,,,,,,,,,,,,,,,
103410000.0,,,,,,,,,,,,,,16453.078,,,,,,,,,,,,,,,,,,
103420000.0,,,,,,,,,,,,,,14641.983999999999,,,,,,,,,,,,,,,,,,
103430000.0,,,,,,,,,,,,,,15850.921999999999,,,,,,,,,,,,,,,,,,
103440000.0,,,,,,,,,,,,,,16540.016,,,,,,,,,,,,,,,,,,
103450000.0,,,,,,,,,,,,,,15851.608999999999,,,,,,,,,,,,,,,,,,
103460000.0,,,,,,,,,,,,,,14488.062,,,,,,,,,,,,,,,,,,
103470000.0,,,,,,,,,,,,,,15753.733999999999,,,,,,,,,,,,,,,,,,
103480000.0,,,,,,,,,,,,,,20226.578,,,,,,,,,,,,,,,,,,
103490000.0,,,,,,,,,,,,,,18926.859,,,,,,,,,,,,,,,,,,
103500000.0,,,,,,,,,,,,,,16860.172,,,,,,,,,,,,,,,,,,
103510000.0,,,,,,,,,,,,,,18518.811999999998,,,,,,,,,,,,,,,,,,
103520000.0,,,,,,,,,,,,,,20688.953,,,,,,,,,,,,,,,,,,
103530000.0,,,,,,,,,,,,,,10228.155999999999,,,,,,,,,,,,,,,,,,
103540000.0,,,,,,,,,,,,,,13346.094,,,,,,,,,,,,,,,,,,
103550000.0,,,,,,,,,,,,,,12857.421999999999,,,,,,,,,,,,,,,,,,
103560000.0,,,,,,,,,,,,,,11380.594,,,,,,,,,,,,,,,,,,
103570000.0,,,,,,,,,,,,,,12082.562,,,,,,,,,,,,,,,,,,
103580000.0,,,,,,,,,,,,,,13880.328000000001,,,,,,,,,,,,,,,,,,
103590000.0,,,,,,,,,,,,,,12828.953000000001,,,,,,,,,,,,,,,,,,
103600000.0,,,,,,,,,,,,,,12452.733999999999,,,,,,,,,,,,,,,,,,
103610000.0,,,,,,,,,,,,,,13868.141000000001,,,,,,,,,,,,,,,,,,
103620000.0,,,,,,,,,,,,,,13055.969,,,,,,,,,,,,,,,,,,
103630000.0,,,,,,,,,,,,,,10992.781,,,,,,,,,,,,,,,,,,
103640000.0,,,,,,,,,,,,,,13525.078000000001,,,,,,,,,,,,,,,,,,
103650000.0,,,,,,,,,,,,,,11472.812,,,,,,,,,,,,,,,,,,
103660000.0,,,,,,,,,,,,,,12302.766000000001,,,,,,,,,,,,,,,,,,
103670000.0,,,,,,,,,,,,,,14456.296999999999,,,,,,,,,,,,,,,,,,
103680000.0,,,,,,,,,,,,,,13524.891000000001,,,,,,,,,,,,,,,,,,
103690000.0,,,,,,,,,,,,,,13057.219,,,,,,,,,,,,,,,,,,
103700000.0,,,,,,,,,,,,,,12190.828000000001,12190.828000000001,,,,,,,,,,,,,,,,,
103710000.0,,,,,,,,,,,,,,,5175.219,,,,,,,,,,,,,,,,,
103720000.0,,,,,,,,,,,,,,,7129.328,,,,,,,,,,,,,,,,,
103730000.0,,,,,,,,,,,,,,,8348.984,,,,,,,,,,,,,,,,,
103740000.0,,,,,,,,,,,,,,,7164.188,,,,,,,,,,,,,,,,,
103750000.0,,,,,,,,,,,,,,,8103.531,,,,,,,,,,,,,,,,,
103760000.0,,,,,,,,,,,,,,,8777.703000000001,,,,,,,,,,,,,,,,,
103770000.0,,,,,,,,,,,,,,,8239.375,,,,,,,,,,,,,,,,,
103780000.0,,,,,,,,,,,,,,,8423.671999999999,,,,,,,,,,,,,,,,,
103790000.0,,,,,,,,,,,,,,,9061.530999999999,,,,,,,,,,,,,,,,,
103800000.0,,,,,,,,,,,,,,,8890.078000000001,,,,,,,,,,,,,,,,,
103810000.0,,,,,,,,,,,,,,,9709.780999999999,,,,,,,,,,,,,,,,,
103820000.0,,,,,,,,,,,,,,,9629.171999999999,,,,,,,,,,,,,,,,,
103830000.0,,,,,,,,,,,,,,,7888.516,,,,,,,,,,,,,,,,,
103840000.0,,,,,,,,,,,,,,,7881.0,,,,,,,,,,,,,,,,,
103850000.0,,,,,,,,,,,,,,,9290.766,,,,,,,,,,,,,,,,,
103860000.0,,,,,,,,,,,,,,,8185.094,,,,,,,,,,,,,,,,,
103870000.0,,,,,,,,,,,,,,,8015.469,,,,,,,,,,,,,,,,,
103880000.0,,,,,,,,,,,,,,,9925.203000000001,,,,,,,,,,,,,,,,,
103890000.0,,,,,,,,,,,,,,,10854.453000000001,,,,,,,,,,,,,,,,,
103900000.0,,,,,,,,,,,,,,,8145.0,,,,,,,,,,,,,,,,,
103910000.0,,,,,,,,,,,,,,,6495.219,,,,,,,,,,,,,,,,,
103920000.0,,,,,,,,,,,,,,,5918.469,,,,,,,,,,,,,,,,,
103930000.0,,,,,,,,,,,,,,,5955.5,,,,,,,,,,,,,,,,,
103940000.0,,,,,,,,,,,,,,,5678.703,,,,,,,,,,,,,,,,,
103950000.0,,,,,,,,,,,,,,,6201.844,,,,,,,,,,,,,,,,,
103960000.0,,,,,,,,,,,,,,,5757.531,,,,,,,,,,,,,,,,,
103970000.0,,,,,,,,,,,,,,,5935.219,,,,,,,,,,,,,,,,,
103980000.0,,,,,,,,,,,,,,,5683.953,,,,,,,,,,,,,,,,,
103990000.0,,,,,,,,,,,,,,,6665.594,,,,,,,,,,,,,,,,,
104000000.0,,,,,,,,,,,,,,,5814.984,,,,,,,,,,,,,,,,,
104010000.0,,,,,,,,,,,,,,,5924.75,,,,,,,,,,,,,,,,,
104020000.0,,,,,,,,,,,,,,,5678.703,,,,,,,,,,,,,,,,,
104030000.0,,,,,,,,,,,,,,,6201.844,,,,,,,,,,,,,,,,,
104040000.0,,,,,,,,,,,,,,,5757.531,,,,,,,,,,,,,,,,,
104050000.0,,,,,,,,,,,,,,,5945.688,,,,,,,,,,,,,,,,,
104060000.0,,,,,,,,,,,,,,,5689.219,,,,,,,,,,,,,,,,,
104070000.0,,,,,,,,,,,,,,,7766.969,,,,,,,,,,,,,,,,,
104080000.0,,,,,,,,,,,,,,,5544.938,,,,,,,,,,,,,,,,,
104090000.0,,,,,,,,,,,,,,,5609.172,,,,,,,,,,,,,,,,,
104100000.0,,,,,,,,,,,,,,,6552.797,,,,,,,,,,,,,,,,,
104110000.0,,,,,,,,,,,,,,,7338.578,,,,,,,,,,,,,,,,,
104120000.0,,,,,,,,,,,,,,,7491.906,,,,,,,,,,,,,,,,,
104130000.0,,,,,,,,,,,,,,,7606.484,,,,,,,,,,,,,,,,,
104140000.0,,,,,,,,,,,,,,,8099.0,,,,,,,,,,,,,,,,,
104150000.0,,,,,,,,,,,,,,,8143.703,,,,,,,,,,,,,,,,,
104160000.0,,,,,,,,,,,,,,,8567.938,,,,,,,,,,,,,,,,,
104170000.0,,,,,,,,,,,,,,,7611.766,,,,,,,,,,,,,,,,,
104180000.0,,,,,,,,,,,,,,,8235.766,,,,,,,,,,,,,,,,,
104190000.0,,,,,,,,,,,,,,,8666.046999999999,,,,,,,,,,,,,,,,,
104200000.0,,,,,,,,,,,,,,,8607.203000000001,,,,,,,,,,,,,,,,,
104210000.0,,,,,,,,,,,,,,,7606.484,,,,,,,,,,,,,,,,,
104220000.0,,,,,,,,,,,,,,,8109.562,,,,,,,,,,,,,,,,,
104230000.0,,,,,,,,,,,,,,,8143.703,,,,,,,,,,,,,,,,,
104240000.0,,,,,,,,,,,,,,,8567.938,,,,,,,,,,,,,,,,,
104250000.0,,,,,,,,,,,,,,,7616.984,,,,,,,,,,,,,,,,,
104260000.0,,,,,,,,,,,,,,,8494.203000000001,,,,,,,,,,,,,,,,,
104270000.0,,,,,,,,,,,,,,,6421.016,,,,,,,,,,,,,,,,,
104280000.0,,,,,,,,,,,,,,,6284.781,,,,,,,,,,,,,,,,,
104290000.0,,,,,,,,,,,,,,,5848.766,,,,,,,,,,,,,,,,,
104300000.0,,,,,,,,,,,,,,,5376.469,,,,,,,,,,,,,,,,,
104310000.0,,,,,,,,,,,,,,,5730.047,,,,,,,,,,,,,,,,,
104320000.0,,,,,,,,,,,,,,,5626.594,,,,,,,,,,,,,,,,,
104330000.0,,,,,,,,,,,,,,,5298.188,,,,,,,,,,,,,,,,,
104340000.0,,,,,,,,,,,,,,,5733.422,,,,,,,,,,,,,,,,,
104350000.0,,,,,,,,,,,,,,,6841.344,,,,,,,,,,,,,,,,,
104360000.0,,,,,,,,,,,,,,,6394.375,,,,,,,,,,,,,,,,,
104370000.0,,,,,,,,,,,,,,,5376.469,,,,,,,,,,,,,,,,,
104380000.0,,,,,,,,,,,,,,,5719.406,,,,,,,,,,,,,,,,,
104390000.0,,,,,,,,,,,,,,,5650.625,,,,,,,,,,,,,,,,,
104400000.0,,,,,,,,,,,,,,,5200.391,,,,,,,,,,,,,,,,,
104410000.0,,,,,,,,,,,,,,,5623.391,,,,,,,,,,,,,,,,,
104420000.0,,,,,,,,,,,,,,,8052.969,,,,,,,,,,,,,,,,,
104430000.0,,,,,,,,,,,,,,,6477.438,,,,,,,,,,,,,,,,,
104440000.0,,,,,,,,,,,,,,,5392.375,,,,,,,,,,,,,,,,,
104450000.0,,,,,,,,,,,,,,,5767.391,,,,,,,,,,,,,,,,,
104460000.0,,,,,,,,,,,,,,,7982.953,,,,,,,,,,,,,,,,,
104470000.0,,,,,,,,,,,,,,,11421.578000000001,,,,,,,,,,,,,,,,,
104480000.0,,,,,,,,,,,,,,,13641.75,,,,,,,,,,,,,,,,,
104490000.0,,,,,,,,,,,,,,,14449.344,,,,,,,,,,,,,,,,,
104500000.0,,,,,,,,,,,,,,,10538.141000000001,,,,,,,,,,,,,,,,,
104510000.0,,,,,,,,,,,,,,,10063.905999999999,,,,,,,,,,,,,,,,,
104520000.0,,,,,,,,,,,,,,,10988.219,,,,,,,,,,,,,,,,,
104530000.0,,,,,,,,,,,,,,,11078.108999999999,,,,,,,,,,,,,,,,,
104540000.0,,,,,,,,,,,,,,,8304.969000000001,,,,,,,,,,,,,,,,,
104550000.0,,,,,,,,,,,,,,,12738.75,,,,,,,,,,,,,,,,,
104560000.0,,,,,,,,,,,,,,,12743.281,,,,,,,,,,,,,,,,,
104570000.0,,,,,,,,,,,,,,,10303.780999999999,,,,,,,,,,,,,,,,,
104580000.0,,,,,,,,,,,,,,,8996.266,,,,,,,,,,,,,,,,,
104590000.0,,,,,,,,,,,,,,,11126.5,,,,,,,,,,,,,,,,,
104600000.0,,,,,,,,,,,,,,,10911.328000000001,,,,,,,,,,,,,,,,,
104610000.0,,,,,,,,,,,,,,,8399.078000000001,,,,,,,,,,,,,,,,,
104620000.0,,,,,,,,,,,,,,,12540.594,,,,,,,,,,,,,,,,,
104630000.0,,,,,,,,,,,,,,,12947.125,,,,,,,,,,,,,,,,,
104640000.0,,,,,,,,,,,,,,,9682.938,,,,,,,,,,,,,,,,,
104650000.0,,,,,,,,,,,,,,,8931.016,,,,,,,,,,,,,,,,,
104660000.0,,,,,,,,,,,,,,,11464.141000000001,,,,,,,,,,,,,,,,,
104670000.0,,,,,,,,,,,,,,,11006.781,,,,,,,,,,,,,,,,,
104680000.0,,,,,,,,,,,,,,,8415.655999999999,,,,,,,,,,,,,,,,,
104690000.0,,,,,,,,,,,,,,,12774.094,,,,,,,,,,,,,,,,,
104700000.0,,,,,,,,,,,,,,,12306.046999999999,,,,,,,,,,,,,,,,,
104710000.0,,,,,,,,,,,,,,,10816.281,,,,,,,,,,,,,,,,,
104720000.0,,,,,,,,,,,,,,,8902.780999999999,,,,,,,,,,,,,,,,,
104730000.0,,,,,,,,,,,,,,,11683.094,,,,,,,,,,,,,,,,,
104740000.0,,,,,,,,,,,,,,,11485.891000000001,,,,,,,,,,,,,,,,,
104750000.0,,,,,,,,,,,,,,,10059.875,,,,,,,,,,,,,,,,,
104760000.0,,,,,,,,,,,,,,,14525.546999999999,,,,,,,,,,,,,,,,,
104770000.0,,,,,,,,,,,,,,,13878.391000000001,,,,,,,,,,,,,,,,,
104780000.0,,,,,,,,,,,,,,,10181.859,,,,,,,,,,,,,,,,,
104790000.0,,,,,,,,,,,,,,,9883.703000000001,,,,,,,,,,,,,,,,,
104800000.0,,,,,,,,,,,,,,,11344.719,,,,,,,,,,,,,,,,,
104810000.0,,,,,,,,,,,,,,,10622.641000000001,,,,,,,,,,,,,,,,,
104820000.0,,,,,,,,,,,,,,,8094.922,,,,,,,,,,,,,,,,,
104830000.0,,,,,,,,,,,,,,,12722.953000000001,,,,,,,,,,,,,,,,,
104840000.0,,,,,,,,,,,,,,,12867.546999999999,,,,,,,,,,,,,,,,,
104850000.0,,,,,,,,,,,,,,,10167.0,,,,,,,,,,,,,,,,,
104860000.0,,,,,,,,,,,,,,,9053.796999999999,,,,,,,,,,,,,,,,,
104870000.0,,,,,,,,,,,,,,,11618.312,,,,,,,,,,,,,,,,,
104880000.0,,,,,,,,,,,,,,,9942.219000000001,,,,,,,,,,,,,,,,,
104890000.0,,,,,,,,,,,,,,,8113.906,,,,,,,,,,,,,,,,,
104900000.0,,,,,,,,,,,,,,,11526.031,,,,,,,,,,,,,,,,,
104910000.0,,,,,,,,,,,,,,,13833.328000000001,,,,,,,,,,,,,,,,,
104920000.0,,,,,,,,,,,,,,,9141.671999999999,,,,,,,,,,,,,,,,,
104930000.0,,,,,,,,,,,,,,,8883.796999999999,,,,,,,,,,,,,,,,,
104940000.0,,,,,,,,,,,,,,,11372.828000000001,,,,,,,,,,,,,,,,,
104950000.0,,,,,,,,,,,,,,,10709.656,,,,,,,,,,,,,,,,,
104960000.0,,,,,,,,,,,,,,,8146.359,,,,,,,,,,,,,,,,,
104970000.0,,,,,,,,,,,,,,,12788.094,,,,,,,,,,,,,,,,,
104980000.0,,,,,,,,,,,,,,,13033.016000000001,,,,,,,,,,,,,,,,,
104990000.0,,,,,,,,,,,,,,,10473.734,,,,,,,,,,,,,,,,,
105000000.0,,,,,,,,,,,,,,,9058.905999999999,,,,,,,,,,,,,,,,,
105010000.0,,,,,,,,,,,,,,,11891.796999999999,,,,,,,,,,,,,,,,,
105020000.0,,,,,,,,,,,,,,,11112.983999999999,,,,,,,,,,,,,,,,,
105030000.0,,,,,,,,,,,,,,,9790.609,,,,,,,,,,,,,,,,,
105040000.0,,,,,,,,,,,,,,,13871.656,,,,,,,,,,,,,,,,,
105050000.0,,,,,,,,,,,,,,,13799.266000000001,,,,,,,,,,,,,,,,,
105060000.0,,,,,,,,,,,,,,,10169.188,,,,,,,,,,,,,,,,,
105070000.0,,,,,,,,,,,,,,,9738.938,,,,,,,,,,,,,,,,,
105080000.0,,,,,,,,,,,,,,,11099.531,,,,,,,,,,,,,,,,,
105090000.0,,,,,,,,,,,,,,,10744.312,,,,,,,,,,,,,,,,,
105100000.0,,,,,,,,,,,,,,,8211.030999999999,,,,,,,,,,,,,,,,,
105110000.0,,,,,,,,,,,,,,,12591.844,,,,,,,,,,,,,,,,,
105120000.0,,,,,,,,,,,,,,,13027.828000000001,,,,,,,,,,,,,,,,,
105130000.0,,,,,,,,,,,,,,,10762.828000000001,,,,,,,,,,,,,,,,,
105140000.0,,,,,,,,,,,,,,,9001.484,,,,,,,,,,,,,,,,,
105150000.0,,,,,,,,,,,,,,,11156.703000000001,,,,,,,,,,,,,,,,,
105160000.0,,,,,,,,,,,,,,,10742.108999999999,,,,,,,,,,,,,,,,,
105170000.0,,,,,,,,,,,,,,,8350.859,,,,,,,,,,,,,,,,,
105180000.0,,,,,,,,,,,,,,,12777.046999999999,,,,,,,,,,,,,,,,,
105190000.0,,,,,,,,,,,,,,,13001.875,,,,,,,,,,,,,,,,,
105200000.0,,,,,,,,,,,,,,,9469.671999999999,,,,,,,,,,,,,,,,,
105210000.0,,,,,,,,,,,,,,,9022.421999999999,,,,,,,,,,,,,,,,,
105220000.0,,,,,,,,,,,,,,,11472.75,,,,,,,,,,,,,,,,,
105230000.0,,,,,,,,,,,,,,,10106.078000000001,,,,,,,,,,,,,,,,,
105240000.0,,,,,,,,,,,,,,,8337.625,,,,,,,,,,,,,,,,,
105250000.0,,,,,,,,,,,,,,,12040.421999999999,,,,,,,,,,,,,,,,,
105260000.0,,,,,,,,,,,,,,,13469.906,,,,,,,,,,,,,,,,,
105270000.0,,,,,,,,,,,,,,,11418.594,,,,,,,,,,,,,,,,,
105280000.0,,,,,,,,,,,,,,,9062.609,,,,,,,,,,,,,,,,,
105290000.0,,,,,,,,,,,,,,,11605.733999999999,,,,,,,,,,,,,,,,,
105300000.0,,,,,,,,,,,,,,,10739.046999999999,,,,,,,,,,,,,,,,,
105310000.0,,,,,,,,,,,,,,,9966.030999999999,,,,,,,,,,,,,,,,,
105320000.0,,,,,,,,,,,,,,,14031.875,,,,,,,,,,,,,,,,,
105330000.0,,,,,,,,,,,,,,,13890.281,,,,,,,,,,,,,,,,,
105340000.0,,,,,,,,,,,,,,,10794.844,,,,,,,,,,,,,,,,,
105350000.0,,,,,,,,,,,,,,,9780.312,,,,,,,,,,,,,,,,,
105360000.0,,,,,,,,,,,,,,,12229.453000000001,,,,,,,,,,,,,,,,,
105370000.0,,,,,,,,,,,,,,,9722.0,,,,,,,,,,,,,,,,,
105380000.0,,,,,,,,,,,,,,,8090.125,,,,,,,,,,,,,,,,,
105390000.0,,,,,,,,,,,,,,,12215.219,,,,,,,,,,,,,,,,,
